timestamp,park_name,attraction_name,posted_wait_time_min,temp_c,precip_mm,weather_condition,day_of_week,hour_of_day
2025-11-21T15:00:23.494956Z,,Danse Macabre,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Joris en de Draak Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Kindervreugd,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Stoomtrein Marerijk,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,De Oude Tufferbaan,20,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Fata Morgana,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Badhuys indoor splash pool,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Anton Pieck Plein,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Vogel Rok,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Sirocco,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Symbolica,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Max & Moritz Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Diorama,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Python Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Baron 1898,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Stoomtrein Ruigrijk,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,De Vliegende Hollander Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Fairytale Forest,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Halve Maen,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Nest!,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Piraña,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Joris en de Draak,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Gondoletta,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Fabula,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Monorail,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Archipel,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Kinderspoor,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Efteling Museum,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Carnaval Festival,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,The Six Swans,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Stoomcarrousel,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Max & Moritz,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Symbolica Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Baron 1898 Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Pagode,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Python,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Danse Macabre Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,De Vliegende Hollander,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Kleuterhof,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Droomvlucht,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Droomvlucht VR,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:00:23.494956Z,,Villa Volta,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Kindervreugd,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Archipel,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Joris en de Draak,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Danse Macabre Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Joris en de Draak Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Pagode,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Vogel Rok,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Halve Maen,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Symbolica Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Symbolica,30,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Badhuys indoor splash pool,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Gondoletta,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Villa Volta,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,The Six Swans,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Piraña,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Python,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Carnaval Festival,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Diorama,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Stoomcarrousel,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Kinderspoor,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Max & Moritz Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Baron 1898,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Fata Morgana,5,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Stoomtrein Marerijk,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Sirocco,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Volkvanlaaf,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Anton Pieck Plein,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Monorail,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Fairytale Forest,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,De Vliegende Hollander Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Stoomtrein Ruigrijk,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Baron 1898 Single-rider,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Kleuterhof,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Python Single-rider,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Droomvlucht VR,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Droomvlucht,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Fabula,10,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,De Oude Tufferbaan,20,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Max & Moritz,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Danse Macabre,25,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Efteling Museum,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,Nest!,0,4.2,0.0,Clear Sky,5,15
2025-11-21T15:10:23.355215Z,,De Vliegende Hollander,15,4.2,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Danse Macabre Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Stoomcarrousel,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Kleuterhof,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,The Six Swans,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Vogel Rok,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Kinderspoor,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Monorail,10,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Pagode,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Fabula,10,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Badhuys indoor splash pool,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Gondoletta,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Max & Moritz,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Archipel,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Stoomtrein Marerijk,25,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Joris en de Draak,20,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Nest!,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Stoomtrein Ruigrijk,25,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Sirocco,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Baron 1898 Single-rider,15,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Python Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Volkvanlaaf,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Anton Pieck Plein,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Efteling Museum,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Droomvlucht VR,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,De Oude Tufferbaan,15,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Droomvlucht,25,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Danse Macabre,25,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Fairytale Forest,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Baron 1898,10,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Fata Morgana,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Python,15,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Villa Volta,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Diorama,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Kindervreugd,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Max & Moritz Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Piraña,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Symbolica Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Carnaval Festival,10,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,De Vliegende Hollander,10,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Joris en de Draak Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Halve Maen,5,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,Symbolica,30,4.0,0.0,Clear Sky,5,15
2025-11-21T15:20:23.877581Z,,De Vliegende Hollander Single-rider,0,4.0,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,The Six Swans,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Badhuys indoor splash pool,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Villa Volta,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Fata Morgana,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Piraña,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Kleuterhof,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Gondoletta,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Volkvanlaaf,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Stoomtrein Marerijk,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Sirocco,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Symbolica Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Anton Pieck Plein,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Efteling Museum,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Danse Macabre,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Baron 1898,15,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Fairytale Forest,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Fabula,10,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Droomvlucht,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,De Oude Tufferbaan,15,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Carnaval Festival,10,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Max & Moritz Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Symbolica,30,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Vogel Rok,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Monorail,10,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Archipel,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Pagode,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Droomvlucht VR,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Danse Macabre Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Stoomcarrousel,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Max & Moritz,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Diorama,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Kindervreugd,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:30:23.259678Z,,Baron 1898 Single-rider,15,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Badhuys indoor splash pool,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Max & Moritz,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Symbolica Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Fabula,10,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Joris en de Draak Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,De Vliegende Hollander Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Piraña,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Diorama,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Stoomtrein Ruigrijk,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Nest!,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Anton Pieck Plein,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Vogel Rok,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Fairytale Forest,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Efteling Museum,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Baron 1898,20,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Sirocco,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Volkvanlaaf,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Stoomtrein Marerijk,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Droomvlucht,25,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,De Oude Tufferbaan,15,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Danse Macabre Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Pagode,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Villa Volta,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Droomvlucht VR,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Symbolica,30,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Max & Moritz Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Stoomcarrousel,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Monorail,10,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Python Single-rider,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Halve Maen,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Gondoletta,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,The Six Swans,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,De Vliegende Hollander,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Kleuterhof,0,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Kinderspoor,5,3.4,0.0,Clear Sky,5,15
2025-11-21T15:31:32.947054Z,,Carnaval Festival,10,3.4,0.0,Clear Sky,5,15
