timestamp,park_name,attraction_name,posted_wait_time_min,temp_c,precip_mm,weather_condition,day_of_week,hour_of_day
2026-01-10 12:10:24.117294+00:00,EFTELING,Monorail,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Taron,0,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,De Vliegende Hollander,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Bolles Flugschule,5,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Wakobato,0,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Pferdekarussell,5,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,De Vliegende Hollander Single-rider,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,River Quest,0,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Danse Macabre Single-rider,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Anton Pieck Plein,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Droomvlucht VR,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Mystery Castle,40,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,De Oude Tufferbaan,10,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Joris en de Draak,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Baron 1898 Single-rider,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Kinderspoor,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Würmling Express,0,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Wupi‘s Wabi Wipper,5,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Vogel Rok,15,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Raik,0,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Danse Macabre,35,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Winja‘s Force,70,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Carnaval Festival,15,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Crazy Bats,60,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Volkvanlaaf,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Monorail,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Python,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Joris en de Draak Single-rider,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Feng Ju Palace,20,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Gondoletta,0,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Fata Morgana,5,-2.3,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Black Mamba,70,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,PHANTASIALAND,Tikal,35,-1.8,0.0,Overcast,6,12
2026-01-10 12:20:23.313786+00:00,EFTELING,Nest!,0,-2.3,0.0,Overcast,6,12
